id,decision,included,primary_exclusion_reason,exclusion_reasons,answer,answer_is_canonical,random_validation,template_validation,hard_diagnostic,format_diagnostic,phase1_protected,phase2_quality_exclusion,phase2_quality_category,final_sft_protected,strict_phase2_eligible,output_row_number
train-015501,include,True,,,2,True,False,False,False,False,False,False,,False,True,11499
train-015502,include,True,,,3,True,False,False,False,False,False,False,,False,True,11500
train-015503,include,True,,,13,True,False,False,False,False,False,False,,False,True,11501
train-015504,exclude,False,random_validation,random_validation,32,True,True,False,False,False,True,False,,False,False,
train-015505,exclude,False,template_validation,template_validation,25,True,False,True,False,False,True,False,,False,False,
train-015506,exclude,False,hard_diagnostic,hard_diagnostic,1200,True,False,False,True,False,True,False,,False,False,
train-015507,include,True,,,1340,True,False,False,False,False,False,False,,False,True,11502
train-015508,exclude,False,random_validation,random_validation,2,True,True,False,False,False,True,False,,False,False,
train-015509,include,True,,,2,True,False,False,False,False,False,False,,False,True,11503
train-015510,include,True,,,1500,True,False,False,False,False,False,False,,False,True,11504
train-015511,include,True,,,16000,True,False,False,False,False,False,False,,False,True,11505
train-015512,include,True,,,9,True,False,False,False,False,False,False,,False,True,11506
train-015513,include,True,,,2,True,False,False,False,False,False,False,,False,True,11507
train-015514,exclude,False,template_validation,template_validation,10,True,False,True,False,False,True,False,,False,False,
train-015515,exclude,False,template_validation,template_validation,14,True,False,True,False,False,True,False,,False,False,
train-015516,include,True,,,7,True,False,False,False,False,False,False,,False,True,11508
train-015517,exclude,False,format_diagnostic,format_diagnostic,-2,True,False,False,False,True,True,False,,False,False,
train-015518,exclude,False,random_validation,random_validation,51,True,True,False,False,False,True,False,,False,False,
train-015519,include,True,,,360,True,False,False,False,False,False,False,,False,True,11509
train-015520,include,True,,,715,True,False,False,False,False,False,False,,False,True,11510
train-015521,include,True,,,4,True,False,False,False,False,False,False,,False,True,11511
train-015522,include,True,,,96,True,False,False,False,False,False,False,,False,True,11512
train-015523,include,True,,,170,True,False,False,False,False,False,False,,False,True,11513
train-015524,include,True,,,20,True,False,False,False,False,False,False,,False,True,11514
train-015525,include,True,,,6,True,False,False,False,False,False,False,,False,True,11515
train-015526,include,True,,,10,True,False,False,False,False,False,False,,False,True,11516
train-015527,include,True,,,1,True,False,False,False,False,False,False,,False,True,11517
train-015528,exclude,False,random_validation,random_validation,50,True,True,False,False,False,True,False,,False,False,
train-015529,include,True,,,-6,True,False,False,False,False,False,False,,False,True,11518
train-015530,include,True,,,192,True,False,False,False,False,False,False,,False,True,11519
train-015531,exclude,False,hard_diagnostic,hard_diagnostic|format_diagnostic,45454545,True,False,False,True,True,True,False,,False,False,
train-015532,include,True,,,12,True,False,False,False,False,False,False,,False,True,11520
train-015533,include,True,,,5,True,False,False,False,False,False,False,,False,True,11521
train-015534,include,True,,,1,True,False,False,False,False,False,False,,False,True,11522
train-015535,include,True,,,16,True,False,False,False,False,False,False,,False,True,11523
train-015536,include,True,,,35,True,False,False,False,False,False,False,,False,True,11524
train-015537,exclude,False,template_validation,template_validation,572,True,False,True,False,False,True,False,,False,False,
train-015539,include,True,,,71,True,False,False,False,False,False,False,,False,True,11525
train-015540,include,True,,,405,True,False,False,False,False,False,False,,False,True,11526
train-015541,exclude,False,random_validation,random_validation,76,True,True,False,False,False,True,False,,False,False,
train-015542,include,True,,,1113,True,False,False,False,False,False,False,,False,True,11527
train-015543,include,True,,,2014,True,False,False,False,False,False,False,,False,True,11528
train-015544,include,True,,,-1,True,False,False,False,False,False,False,,False,True,11529
train-015545,include,True,,,15,True,False,False,False,False,False,False,,False,True,11530
train-015546,include,True,,,2206,True,False,False,False,False,False,False,,False,True,11531
train-015547,include,True,,,36,True,False,False,False,False,False,False,,False,True,11532
train-015548,include,True,,,1800,True,False,False,False,False,False,False,,False,True,11533
train-015549,include,True,,,56,True,False,False,False,False,False,False,,False,True,11534
train-015550,include,True,,,60,True,False,False,False,False,False,False,,False,True,11535
train-015551,include,True,,,0,True,False,False,False,False,False,False,,False,True,11536
train-015552,exclude,False,hard_diagnostic,hard_diagnostic|format_diagnostic,1000000,True,False,False,True,True,True,False,,False,False,
train-015554,exclude,False,random_validation,random_validation,7,True,True,False,False,False,True,False,,False,False,
train-015555,include,True,,,24,True,False,False,False,False,False,False,,False,True,11537
train-015556,include,True,,,23,True,False,False,False,False,False,False,,False,True,11538
train-015557,include,True,,,9,True,False,False,False,False,False,False,,False,True,11539
train-015558,include,True,,,20,True,False,False,False,False,False,False,,False,True,11540
train-015559,include,True,,,81,True,False,False,False,False,False,False,,False,True,11541
train-015560,include,True,,,210,True,False,False,False,False,False,False,,False,True,11542
train-015561,include,True,,,90,True,False,False,False,False,False,False,,False,True,11543
train-015562,include,True,,,1600,True,False,False,False,False,False,False,,False,True,11544
train-015563,include,True,,,28,True,False,False,False,False,False,False,,False,True,11545
train-015564,include,True,,,3,True,False,False,False,False,False,False,,False,True,11546
train-015565,exclude,False,template_validation,template_validation,-1,True,False,True,False,False,True,False,,False,False,
train-015566,include,True,,,150,True,False,False,False,False,False,False,,False,True,11547
train-015567,include,True,,,60,True,False,False,False,False,False,False,,False,True,11548
train-015568,include,True,,,-18910,True,False,False,False,False,False,False,,False,False,11549
train-015569,include,True,,,12,True,False,False,False,False,False,False,,False,True,11550
train-015570,include,True,,,2400,True,False,False,False,False,False,False,,False,True,11551
train-015571,include,True,,,60,True,False,False,False,False,False,False,,False,True,11552
train-015573,include,True,,,137,True,False,False,False,False,False,False,,False,True,11553
train-015574,include,True,,,180,True,False,False,False,False,False,False,,False,True,11554
train-015575,exclude,False,random_validation,random_validation,19,True,True,False,False,False,True,False,,False,False,
train-015576,include,True,,,7100,True,False,False,False,False,False,False,,False,True,11555
train-015577,include,True,,,37,True,False,False,False,False,False,False,,False,True,11556
train-015578,include,True,,,3,True,False,False,False,False,False,False,,False,True,11557
train-015579,include,True,,,140,True,False,False,False,False,False,False,,False,True,11558
train-015580,include,True,,,12,True,False,False,False,False,False,False,,False,True,11559
train-015581,exclude,False,template_validation,template_validation,8,True,False,True,False,False,True,False,,False,False,
train-015582,include,True,,,1,True,False,False,False,False,False,False,,False,True,11560
train-015583,include,True,,,3,True,False,False,False,False,False,False,,False,True,11561
train-015584,include,True,,,9,True,False,False,False,False,False,False,,False,True,11562
train-015585,exclude,False,hard_diagnostic,hard_diagnostic,469159530840,True,False,False,True,False,True,False,,False,False,
train-015586,include,True,,,200,True,False,False,False,False,False,False,,False,True,11563
train-015587,exclude,False,template_validation,template_validation,24,True,False,True,False,False,True,False,,False,False,
train-015588,include,True,,,51,True,False,False,False,False,False,False,,False,True,11564
train-015589,include,True,,,0,True,False,False,False,False,False,False,,False,False,11565
train-015590,include,True,,,3,True,False,False,False,False,False,False,,False,True,11566
train-015591,exclude,False,template_validation,template_validation,47,True,False,True,False,False,True,False,,False,False,
train-015592,include,True,,,5,True,False,False,False,False,False,False,,False,True,11567
train-015593,include,True,,,20000,True,False,False,False,False,False,False,,False,True,11568
train-015594,exclude,False,hard_diagnostic,hard_diagnostic|format_diagnostic,4989000000,True,False,False,True,True,True,False,,False,False,
train-015595,include,True,,,18,True,False,False,False,False,False,False,,False,True,11569
train-015596,include,True,,,56,True,False,False,False,False,False,False,,False,True,11570
train-015597,exclude,False,random_validation,random_validation,50,True,True,False,False,False,True,False,,False,False,
train-015598,include,True,,,59,True,False,False,False,False,False,False,,False,True,11571
train-015599,exclude,False,template_validation,template_validation,23,True,False,True,False,False,True,False,,False,False,
train-015600,include,True,,,1,True,False,False,False,False,False,False,,False,True,11572
train-015601,include,True,,,2020,True,False,False,False,False,False,False,,False,True,11573
train-015602,include,True,,,240,True,False,False,False,False,False,False,,False,True,11574
train-015603,include,True,,,12,True,False,False,False,False,False,False,,False,True,11575
train-015605,include,True,,,4,True,False,False,False,False,False,False,,False,True,11576
train-015606,include,True,,,24,True,False,False,False,False,False,False,,False,True,11577
train-015607,include,True,,,3285,True,False,False,False,False,False,False,,False,True,11578
train-015608,exclude,False,template_validation,template_validation,15,True,False,True,False,False,True,False,,False,False,
train-015609,include,True,,,8,True,False,False,False,False,False,False,,False,True,11579
train-015610,include,True,,,200,True,False,False,False,False,False,False,,False,True,11580
train-015611,include,True,,,36,True,False,False,False,False,False,False,,False,True,11581
train-015612,include,True,,,4,True,False,False,False,False,False,False,,False,True,11582
train-015613,include,True,,,-6,True,False,False,False,False,False,False,,False,True,11583
train-015614,include,True,,,40,True,False,False,False,False,False,False,,False,True,11584
train-015615,include,True,,,498,True,False,False,False,False,False,False,,False,True,11585
train-015616,include,True,,,29,True,False,False,False,False,False,False,,False,True,11586
train-015617,include,True,,,2,True,False,False,False,False,False,False,,False,False,11587
train-015618,include,True,,,6,True,False,False,False,False,False,False,,False,True,11588
train-015619,include,True,,,256,True,False,False,False,False,False,False,,False,True,11589
train-015620,include,True,,,12,True,False,False,False,False,False,False,,False,True,11590
train-015621,include,True,,,18215,True,False,False,False,False,False,False,,False,True,11591
train-015622,include,True,,,3,True,False,False,False,False,False,False,,False,True,11592
train-015623,include,True,,,25,True,False,False,False,False,False,False,,False,True,11593
train-015624,include,True,,,28,True,False,False,False,False,False,False,,False,True,11594
train-015625,exclude,False,random_validation,random_validation,640,True,True,False,False,False,True,False,,False,False,
train-015626,include,True,,,150,True,False,False,False,False,False,False,,False,True,11595
train-015627,include,True,,,77264,True,False,False,False,False,False,False,,False,True,11596
train-015628,include,True,,,448000,True,False,False,False,False,False,False,,False,True,11597
train-015629,include,True,,,3,True,False,False,False,False,False,False,,False,True,11598
train-015630,include,True,,,5,True,False,False,False,False,False,False,,False,True,11599
train-015631,include,True,,,300,True,False,False,False,False,False,False,,False,True,11600
train-015632,include,True,,,1610,True,False,False,False,False,False,False,,False,True,11601
train-015633,include,True,,,102,True,False,False,False,False,False,False,,False,True,11602
train-015634,include,True,,,21,True,False,False,False,False,False,False,,False,True,11603
train-015635,include,True,,,7,True,False,False,False,False,False,False,,False,True,11604
train-015636,exclude,False,template_validation,template_validation,1,True,False,True,False,False,True,False,,False,False,
train-015637,include,True,,,220,True,False,False,False,False,False,False,,False,True,11605
train-015640,exclude,False,hard_diagnostic,hard_diagnostic,1116,True,False,False,True,False,True,False,,False,False,
train-015641,include,True,,,191,True,False,False,False,False,False,False,,False,True,11606
train-015642,include,True,,,-4,True,False,False,False,False,False,False,,False,True,11607
train-015643,include,True,,,15,True,False,False,False,False,False,False,,False,True,11608
train-015644,include,True,,,27,True,False,False,False,False,False,False,,False,True,11609
train-015645,include,True,,,6,True,False,False,False,False,False,False,,False,True,11610
train-015646,include,True,,,2023,True,False,False,False,False,False,False,,False,True,11611
train-015647,include,True,,,2280,True,False,False,False,False,False,False,,False,True,11612
train-015648,include,True,,,33,True,False,False,False,False,False,False,,False,True,11613
train-015649,include,True,,,21,True,False,False,False,False,False,False,,False,True,11614
train-015650,exclude,False,random_validation,random_validation,7,True,True,False,False,False,True,False,,False,False,
train-015651,include,True,,,1,True,False,False,False,False,False,False,,False,True,11615
train-015652,include,True,,,3,True,False,False,False,False,False,False,,False,True,11616
train-015653,include,True,,,18,True,False,False,False,False,False,False,,False,True,11617
train-015654,include,True,,,15,True,False,False,False,False,False,False,,False,True,11618
train-015655,include,True,,,46,True,False,False,False,False,False,False,,False,True,11619
train-015656,include,True,,,806,True,False,False,False,False,False,False,,False,True,11620
train-015657,exclude,False,template_validation,template_validation,30000,True,False,True,False,False,True,False,,False,False,
train-015658,include,True,,,48000,True,False,False,False,False,False,False,,False,True,11621
train-015659,include,True,,,160,True,False,False,False,False,False,False,,False,True,11622
train-015660,include,True,,,32,True,False,False,False,False,False,False,,False,True,11623
train-015661,include,True,,,95,True,False,False,False,False,False,False,,False,True,11624
train-015662,exclude,False,random_validation,random_validation,50,True,True,False,False,False,True,False,,False,False,
train-015663,include,True,,,18,True,False,False,False,False,False,False,,False,True,11625
train-015664,include,True,,,41,True,False,False,False,False,False,False,,False,True,11626
train-015665,include,True,,,1408,True,False,False,False,False,False,False,,False,True,11627
train-015666,include,True,,,2,True,False,False,False,False,False,False,,False,True,11628
train-015667,include,True,,,4016,True,False,False,False,False,False,False,,False,True,11629
train-015668,include,True,,,1005,True,False,False,False,False,False,False,,False,True,11630
train-015669,include,True,,,20,True,False,False,False,False,False,False,,False,False,11631
train-015670,include,True,,,17,True,False,False,False,False,False,False,,False,True,11632
train-015671,include,True,,,39,True,False,False,False,False,False,False,,False,True,11633
train-015672,include,True,,,15,True,False,False,False,False,False,False,,False,True,11634
train-015673,exclude,False,random_validation,random_validation,50,True,True,False,False,False,True,False,,False,False,
train-015674,include,True,,,1480,True,False,False,False,False,False,False,,False,True,11635
train-015675,include,True,,,28812,True,False,False,False,False,False,False,,False,True,11636
train-015676,exclude,False,template_validation,template_validation,47,True,False,True,False,False,True,False,,False,False,
train-015677,exclude,False,hard_diagnostic,hard_diagnostic,97,True,False,False,True,False,True,False,,False,False,
train-015678,include,True,,,3,True,False,False,False,False,False,False,,False,True,11637
train-015679,include,True,,,4023,True,False,False,False,False,False,False,,False,True,11638
train-015680,include,True,,,36,True,False,False,False,False,False,False,,False,True,11639
train-015681,exclude,False,random_validation,random_validation,13,True,True,False,False,False,True,False,,False,False,
train-015682,include,True,,,2,True,False,False,False,False,False,False,,False,True,11640
train-015683,include,True,,,800,True,False,False,False,False,False,False,,False,True,11641
train-015684,include,True,,,316,True,False,False,False,False,False,False,,False,True,11642
train-015685,include,True,,,63,True,False,False,False,False,False,False,,False,True,11643
train-015686,include,True,,,3,True,False,False,False,False,False,False,,False,True,11644
train-015687,exclude,False,hard_diagnostic,hard_diagnostic,15,True,False,False,True,False,True,False,,False,False,
train-015688,include,True,,,55,True,False,False,False,False,False,False,,False,True,11645
train-015689,include,True,,,13,True,False,False,False,False,False,False,,False,True,11646
train-015690,include,True,,,30,True,False,False,False,False,False,False,,False,True,11647
train-015691,include,True,,,220,True,False,False,False,False,False,False,,False,True,11648
train-015692,exclude,False,template_validation,template_validation,8,True,False,True,False,False,True,False,,False,False,
train-015693,include,True,,,17,True,False,False,False,False,False,False,,False,True,11649
train-015694,include,True,,,10,True,False,False,False,False,False,False,,False,True,11650
train-015695,include,True,,,814815,True,False,False,False,False,False,False,,False,False,11651
train-015696,include,True,,,2187,True,False,False,False,False,False,False,,False,True,11652
train-015697,include,True,,,1,True,False,False,False,False,False,False,,False,True,11653
train-015698,exclude,False,template_validation,template_validation,7,True,False,True,False,False,True,False,,False,False,
train-015699,exclude,False,template_validation,template_validation,370,True,False,True,False,False,True,False,,False,False,
train-015700,include,True,,,17,True,False,False,False,False,False,False,,False,True,11654
train-015701,include,True,,,32,True,False,False,False,False,False,False,,False,True,11655
train-015702,include,True,,,2005,True,False,False,False,False,False,False,,False,True,11656
train-015703,include,True,,,24,True,False,False,False,False,False,False,,False,True,11657
train-015704,include,True,,,7,True,False,False,False,False,False,False,,False,True,11658
train-015705,include,True,,,30,True,False,False,False,False,False,False,,False,True,11659
train-015706,exclude,False,random_validation,random_validation,-18,True,True,False,False,False,True,False,,False,False,
train-015707,include,True,,,10800,True,False,False,False,False,False,False,,False,True,11660
train-015708,include,True,,,21,True,False,False,False,False,False,False,,False,True,11661
train-015709,exclude,False,template_validation,template_validation,9,True,False,True,False,False,True,False,,False,False,
train-015710,include,True,,,6,True,False,False,False,False,False,False,,False,True,11662
train-015711,include,True,,,400,True,False,False,False,False,False,False,,False,True,11663
train-015712,include,True,,,35,True,False,False,False,False,False,False,,False,True,11664
train-015713,include,True,,,90,True,False,False,False,False,False,False,,False,True,11665
train-015714,include,True,,,4499,True,False,False,False,False,False,False,,False,True,11666
train-015715,include,True,,,543,True,False,False,False,False,False,False,,False,True,11667
train-015716,include,True,,,180,True,False,False,False,False,False,False,,False,True,11668
train-015717,exclude,False,random_validation,random_validation,909,True,True,False,False,False,True,False,,False,False,
train-015718,include,True,,,4,True,False,False,False,False,False,False,,False,True,11669
train-015719,include,True,,,90,True,False,False,False,False,False,False,,False,True,11670
train-015720,include,True,,,120,True,False,False,False,False,False,False,,False,True,11671
train-015721,include,True,,,8,True,False,False,False,False,False,False,,False,True,11672
train-015722,include,True,,,2040,True,False,False,False,False,False,False,,False,True,11673
train-015724,exclude,False,random_validation,random_validation,8,True,True,False,False,False,True,False,,False,False,
train-015725,exclude,False,random_validation,random_validation,75,True,True,False,False,False,True,False,,False,False,
train-015726,include,True,,,52,True,False,False,False,False,False,False,,False,True,11674
train-015728,include,True,,,198,True,False,False,False,False,False,False,,False,True,11675
train-015729,include,True,,,96,True,False,False,False,False,False,False,,False,True,11676
train-015730,include,True,,,48,True,False,False,False,False,False,False,,False,True,11677
train-015731,include,True,,,16,True,False,False,False,False,False,False,,False,True,11678
train-015732,include,True,,,335,True,False,False,False,False,False,False,,False,True,11679
train-015733,include,True,,,1080,True,False,False,False,False,False,False,,False,True,11680
train-015734,include,True,,,115,True,False,False,False,False,False,False,,False,True,11681
train-015735,include,True,,,2900,True,False,False,False,False,False,False,,False,True,11682
train-015736,include,True,,,24,True,False,False,False,False,False,False,,False,True,11683
train-015737,include,True,,,17,True,False,False,False,False,False,False,,False,True,11684
train-015738,include,True,,,2,True,False,False,False,False,False,False,,False,True,11685
train-015739,exclude,False,template_validation,template_validation,8,True,False,True,False,False,True,False,,False,False,
train-015740,include,True,,,27,True,False,False,False,False,False,False,,False,True,11686
train-015742,include,True,,,60,True,False,False,False,False,False,False,,False,True,11687
train-015743,include,True,,,21,True,False,False,False,False,False,False,,False,True,11688
train-015744,exclude,False,template_validation,template_validation,25,True,False,True,False,False,True,False,,False,False,
train-015745,include,True,,,1,True,False,False,False,False,False,False,,False,True,11689
train-015746,include,True,,,16,True,False,False,False,False,False,False,,False,True,11690
train-015747,include,True,,,125,True,False,False,False,False,False,False,,False,True,11691
train-015748,include,True,,,40,True,False,False,False,False,False,False,,False,True,11692
train-015749,include,True,,,18,True,False,False,False,False,False,False,,False,True,11693
train-015750,include,True,,,200,True,False,False,False,False,False,False,,False,True,11694
train-015751,include,True,,,6,True,False,False,False,False,False,False,,False,True,11695
train-015752,include,True,,,16,True,False,False,False,False,False,False,,False,True,11696
train-015753,include,True,,,24,True,False,False,False,False,False,False,,False,True,11697
train-015754,include,True,,,48,True,False,False,False,False,False,False,,False,True,11698
train-015756,include,True,,,6,True,False,False,False,False,False,False,,False,True,11699
train-015757,include,True,,,7,True,False,False,False,False,False,False,,False,True,11700
train-015758,exclude,False,template_validation,template_validation,3,True,False,True,False,False,True,False,,False,False,
train-015759,include,True,,,9,True,False,False,False,False,False,False,,False,True,11701
train-015760,exclude,False,template_validation,template_validation,4,True,False,True,False,False,True,False,,False,False,
train-015761,include,True,,,24,True,False,False,False,False,False,False,,False,True,11702
train-015762,include,True,,,17,True,False,False,False,False,False,False,,False,True,11703
train-015763,include,True,,,1300,True,False,False,False,False,False,False,,False,True,11704
train-015764,include,True,,,174000,True,False,False,False,False,False,False,,False,False,11705
train-015765,include,True,,,10,True,False,False,False,False,False,False,,False,True,11706
train-015766,include,True,,,1,True,False,False,False,False,False,False,,False,True,11707
train-015767,include,True,,,3,True,False,False,False,False,False,False,,False,True,11708
train-015768,exclude,False,hard_diagnostic,hard_diagnostic,2004002,True,False,False,True,False,True,False,,False,False,
train-015769,include,True,,,59,True,False,False,False,False,False,False,,False,True,11709
train-015770,include,True,,,8,True,False,False,False,False,False,False,,False,True,11710
train-015771,include,True,,,254,True,False,False,False,False,False,False,,False,True,11711
train-015772,include,True,,,6,True,False,False,False,False,False,False,,False,True,11712
train-015773,include,True,,,24,True,False,False,False,False,False,False,,False,True,11713
train-015774,include,True,,,21,True,False,False,False,False,False,False,,False,True,11714
train-015775,include,True,,,36,True,False,False,False,False,False,False,,False,True,11715
train-015776,exclude,False,random_validation,random_validation,6600,True,True,False,False,False,True,False,,False,False,
train-015777,include,True,,,772,True,False,False,False,False,False,False,,False,True,11716
train-015778,include,True,,,270,True,False,False,False,False,False,False,,False,True,11717
train-015779,exclude,False,hard_diagnostic,hard_diagnostic,526,True,False,False,True,False,True,False,,False,False,
train-015780,include,True,,,1,True,False,False,False,False,False,False,,False,True,11718
train-015781,include,True,,,5,True,False,False,False,False,False,False,,False,True,11719
train-015782,include,True,,,126,True,False,False,False,False,False,False,,False,True,11720
train-015783,include,True,,,285,True,False,False,False,False,False,False,,False,True,11721
train-015784,include,True,,,16,True,False,False,False,False,False,False,,False,True,11722
train-015785,include,True,,,801,True,False,False,False,False,False,False,,False,True,11723
train-015786,include,True,,,4,True,False,False,False,False,False,False,,False,True,11724
train-015787,include,True,,,18,True,False,False,False,False,False,False,,False,True,11725
train-015788,include,True,,,68,True,False,False,False,False,False,False,,False,True,11726
train-015789,exclude,False,hard_diagnostic,hard_diagnostic,43,True,False,False,True,False,True,False,,False,False,
train-015790,include,True,,,4,True,False,False,False,False,False,False,,False,True,11727
train-015791,include,True,,,630,True,False,False,False,False,False,False,,False,True,11728
train-015792,exclude,False,template_validation,template_validation,10,True,False,True,False,False,True,False,,False,False,
train-015793,include,True,,,1,True,False,False,False,False,False,False,,False,True,11729
train-015794,exclude,False,template_validation,template_validation,20800,True,False,True,False,False,True,False,,False,False,
train-015795,include,True,,,840,True,False,False,False,False,False,False,,False,True,11730
train-015796,exclude,False,template_validation,template_validation,0,True,False,True,False,False,True,False,,False,False,
train-015797,exclude,False,random_validation,random_validation,574,True,True,False,False,False,True,False,,False,False,
train-015798,include,True,,,2018,True,False,False,False,False,False,False,,False,True,11731
train-015799,include,True,,,4,True,False,False,False,False,False,False,,False,True,11732
train-015800,include,True,,,2,True,False,False,False,False,False,False,,False,True,11733
train-015801,include,True,,,7,True,False,False,False,False,False,False,,False,True,11734
train-015802,exclude,False,random_validation,random_validation,28,True,True,False,False,False,True,False,,False,False,
train-015803,exclude,False,template_validation,template_validation,120,True,False,True,False,False,True,False,,False,False,
train-015804,include,True,,,43,True,False,False,False,False,False,False,,False,True,11735
train-015805,include,True,,,18,True,False,False,False,False,False,False,,False,True,11736
train-015806,include,True,,,1,True,False,False,False,False,False,False,,False,True,11737
train-015807,include,True,,,51,True,False,False,False,False,False,False,,False,True,11738
train-015808,include,True,,,10,True,False,False,False,False,False,False,,False,True,11739
train-015809,include,True,,,-11,True,False,False,False,False,False,False,,False,True,11740
train-015810,include,True,,,80,True,False,False,False,False,False,False,,False,True,11741
train-015811,include,True,,,32,True,False,False,False,False,False,False,,False,True,11742
train-015812,include,True,,,-2,True,False,False,False,False,False,False,,False,True,11743
train-015813,include,True,,,4608,True,False,False,False,False,False,False,,False,True,11744
train-015814,include,True,,,1,True,False,False,False,False,False,False,,False,False,11745
train-015815,include,True,,,8,True,False,False,False,False,False,False,,False,True,11746
train-015816,include,True,,,82310,True,False,False,False,False,False,False,,False,False,11747
train-015817,exclude,False,template_validation,template_validation,252,True,False,True,False,False,True,False,,False,False,
train-015818,include,True,,,6,True,False,False,False,False,False,False,,False,True,11748
train-015819,include,True,,,9333,True,False,False,False,False,False,False,,False,True,11749
train-015820,include,True,,,120,True,False,False,False,False,False,False,,False,True,11750
train-015821,include,True,,,1,True,False,False,False,False,False,False,,False,True,11751
train-015822,include,True,,,5,True,False,False,False,False,False,False,,False,True,11752
train-015823,exclude,False,random_validation,random_validation,3,True,True,False,False,False,True,False,,False,False,
train-015824,exclude,False,template_validation,template_validation,11880,True,False,True,False,False,True,False,,False,False,
train-015825,include,True,,,2,True,False,False,False,False,False,False,,False,True,11753
train-015826,include,True,,,4,True,False,False,False,False,False,False,,False,True,11754
train-015827,exclude,False,random_validation,random_validation,1,True,True,False,False,False,True,False,,False,False,
train-015828,include,True,,,1,True,False,False,False,False,False,False,,False,True,11755
train-015829,exclude,False,hard_diagnostic,hard_diagnostic|format_diagnostic,24844760,True,False,False,True,True,True,False,,False,False,
train-015830,exclude,False,template_validation,template_validation,80050,True,False,True,False,False,True,False,,False,False,
train-015831,exclude,False,random_validation,random_validation|template_validation,6,True,True,True,False,False,True,False,,False,False,
train-015832,exclude,False,template_validation,template_validation,105,True,False,True,False,False,True,False,,False,False,
train-015833,include,True,,,4,True,False,False,False,False,False,False,,False,True,11756
train-015834,include,True,,,42,True,False,False,False,False,False,False,,False,True,11757
train-015835,include,True,,,37,True,False,False,False,False,False,False,,False,True,11758
train-015836,include,True,,,7,True,False,False,False,False,False,False,,False,True,11759
train-015837,include,True,,,11,True,False,False,False,False,False,False,,False,True,11760
train-015838,include,True,,,12,True,False,False,False,False,False,False,,False,True,11761
train-015840,include,True,,,23,True,False,False,False,False,False,False,,False,True,11762
train-015841,include,True,,,4,True,False,False,False,False,False,False,,False,True,11763
train-015842,include,True,,,150,True,False,False,False,False,False,False,,False,True,11764
train-015843,include,True,,,5,True,False,False,False,False,False,False,,False,True,11765
train-015844,include,True,,,2,True,False,False,False,False,False,False,,False,True,11766
train-015845,include,True,,,650,True,False,False,False,False,False,False,,False,True,11767
train-015846,include,True,,,4100,True,False,False,False,False,False,False,,False,True,11768
train-015847,include,True,,,80,True,False,False,False,False,False,False,,False,True,11769
train-015848,include,True,,,31,True,False,False,False,False,False,False,,False,True,11770
train-015849,exclude,False,random_validation,random_validation,40,True,True,False,False,False,True,False,,False,False,
train-015850,include,True,,,3,True,False,False,False,False,False,False,,False,True,11771
train-015851,include,True,,,2,True,False,False,False,False,False,False,,False,True,11772
train-015852,exclude,False,template_validation,template_validation,79,True,False,True,False,False,True,False,,False,False,
train-015853,exclude,False,template_validation,template_validation,52,True,False,True,False,False,True,False,,False,False,
train-015854,include,True,,,249001,True,False,False,False,False,False,False,,False,True,11773
train-015855,exclude,False,random_validation,random_validation,600,True,True,False,False,False,True,False,,False,False,
train-015856,include,True,,,506,True,False,False,False,False,False,False,,False,True,11774
train-015857,include,True,,,3,True,False,False,False,False,False,False,,False,True,11775
train-015858,include,True,,,2,True,False,False,False,False,False,False,,False,True,11776
train-015859,exclude,False,random_validation,random_validation,7,True,True,False,False,False,True,False,,False,False,
train-015860,include,True,,,99,True,False,False,False,False,False,False,,False,True,11777
train-015861,exclude,False,random_validation,random_validation,15,True,True,False,False,False,True,False,,False,False,
train-015862,include,True,,,180,True,False,False,False,False,False,False,,False,True,11778
train-015863,exclude,False,template_validation,template_validation,3,True,False,True,False,False,True,False,,False,False,
train-015864,exclude,False,template_validation,template_validation,-63,True,False,True,False,False,True,False,,False,False,
train-015865,include,True,,,448,True,False,False,False,False,False,False,,False,True,11779
train-015866,include,True,,,2,True,False,False,False,False,False,False,,False,True,11780
train-015867,include,True,,,7,True,False,False,False,False,False,False,,False,True,11781
train-015868,include,True,,,6,True,False,False,False,False,False,False,,False,True,11782
train-015869,include,True,,,40,True,False,False,False,False,False,False,,False,True,11783
train-015870,exclude,False,template_validation,template_validation,0,True,False,True,False,False,True,False,,False,False,
train-015871,include,True,,,14,True,False,False,False,False,False,False,,False,True,11784
train-015872,include,True,,,320,True,False,False,False,False,False,False,,False,True,11785
train-015873,include,True,,,1,True,False,False,False,False,False,False,,False,True,11786
train-015874,include,True,,,30,True,False,False,False,False,False,False,,False,True,11787
train-015875,exclude,False,template_validation,template_validation,670,True,False,True,False,False,True,False,,False,False,
train-015876,include,True,,,38,True,False,False,False,False,False,False,,False,True,11788
train-015877,include,True,,,10,True,False,False,False,False,False,False,,False,True,11789
train-015878,include,True,,,3,True,False,False,False,False,False,False,,False,True,11790
train-015879,include,True,,,18,True,False,False,False,False,False,False,,False,True,11791
train-015880,include,True,,,0,True,False,False,False,False,False,False,,False,True,11792
train-015881,include,True,,,171429,True,False,False,False,False,False,False,,False,True,11793
train-015882,exclude,False,hard_diagnostic,hard_diagnostic,43,True,False,False,True,False,True,False,,False,False,
train-015883,exclude,False,template_validation,template_validation,1,True,False,True,False,False,True,False,,False,False,
