source_row_index,id,decision,decision_reason,question_sha256,legacy_question_sha256,question_content_matches_legacy,legacy_filtered_membership
754,val-000754,keep,present_in_legacy_filtered_derivative,935b9a3963928c2cf51956b879bbc90b32ecc6eca3f7bc7eec3676950b8e4789,935b9a3963928c2cf51956b879bbc90b32ecc6eca3f7bc7eec3676950b8e4789,true,true
755,val-000755,keep,present_in_legacy_filtered_derivative,edafd08e9e67aa22e143466d989989971abde947c43efb54466efca23bbe0def,edafd08e9e67aa22e143466d989989971abde947c43efb54466efca23bbe0def,true,true
756,val-000756,keep,present_in_legacy_filtered_derivative,86b97c399f9c14a587faeff48a18e852d87cb8b4b4b9c058ffbcd136455f553a,86b97c399f9c14a587faeff48a18e852d87cb8b4b4b9c058ffbcd136455f553a,true,true
757,val-000757,keep,present_in_legacy_filtered_derivative,b1f5bc2c0f43d70302702a9d9dabc45a6f1693932f10ed8ebba4de319d60572c,b1f5bc2c0f43d70302702a9d9dabc45a6f1693932f10ed8ebba4de319d60572c,true,true
758,val-000758,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,4ba378ce6cebee57ec68983c05a864c6a1621e5b15f1fc73082a5c29cb8d3af4,,,false
759,val-000759,keep,present_in_legacy_filtered_derivative,0be63f76a7ebf0786f1181e74361660ec5ee6f002f6b92c761f21df250efa5c7,0be63f76a7ebf0786f1181e74361660ec5ee6f002f6b92c761f21df250efa5c7,true,true
760,val-000760,keep,present_in_legacy_filtered_derivative,f00b99b3950213994c7a53fb00e0db8519d285f6707a81e6bc73d424d4112e05,f00b99b3950213994c7a53fb00e0db8519d285f6707a81e6bc73d424d4112e05,true,true
761,val-000761,keep,present_in_legacy_filtered_derivative,a8980b0b462db9a3f1157e27ef36e4a8a7552ba2f1351a7e1ed9ce68a4d77178,a8980b0b462db9a3f1157e27ef36e4a8a7552ba2f1351a7e1ed9ce68a4d77178,true,true
762,val-000762,keep,present_in_legacy_filtered_derivative,ee02c4d00e072bd0d9189179f55d56c9c72bfd28331ab446805ebd10d16824cc,ee02c4d00e072bd0d9189179f55d56c9c72bfd28331ab446805ebd10d16824cc,true,true
763,val-000763,keep,present_in_legacy_filtered_derivative,a4fc8f20f70f3d9abacc9afa6975e143855aafe242462b90c9b126dd855ec2ed,a4fc8f20f70f3d9abacc9afa6975e143855aafe242462b90c9b126dd855ec2ed,true,true
764,val-000764,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,b96c971d684b7a93005d1f49d2e83c32061c9987010d5d29fa30e3e5ec65c95b,,,false
765,val-000765,keep,present_in_legacy_filtered_derivative,049a37ab175d3547c11e048cb15eafa21d2dd8774a9aafe63d9024f96692bde8,049a37ab175d3547c11e048cb15eafa21d2dd8774a9aafe63d9024f96692bde8,true,true
766,val-000766,keep,present_in_legacy_filtered_derivative,0b212647ca77eee5b664812dfb22c2c706a89d669efafb9dd9b041884d3662fc,0b212647ca77eee5b664812dfb22c2c706a89d669efafb9dd9b041884d3662fc,true,true
767,val-000767,keep,present_in_legacy_filtered_derivative,957cc8747eb0728e50766186218073a55f00d5d1e28b1f1a62e0c5ceeedf67ed,957cc8747eb0728e50766186218073a55f00d5d1e28b1f1a62e0c5ceeedf67ed,true,true
768,val-000768,keep,present_in_legacy_filtered_derivative,2580276c993802b78b851786fe094dccfaa99d6c557ad16f553d62c25672888a,2580276c993802b78b851786fe094dccfaa99d6c557ad16f553d62c25672888a,true,true
769,val-000769,keep,present_in_legacy_filtered_derivative,33c89dcee9949324c70828835cadb2ae7a4e83f0831bcaf5fab32c631918f647,33c89dcee9949324c70828835cadb2ae7a4e83f0831bcaf5fab32c631918f647,true,true
770,val-000770,keep,present_in_legacy_filtered_derivative,3636d5e947d63dbe414fb093f9027b9099b906abbec8f052378dcada8bbb0fea,3636d5e947d63dbe414fb093f9027b9099b906abbec8f052378dcada8bbb0fea,true,true
771,val-000771,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,ca77e9fe491ce8a5548e084e8571d1c13098c4c3fccf999f433c09b90dea91e3,,,false
772,val-000772,keep,present_in_legacy_filtered_derivative,8ba6121bc0a3268ab8d9b4b6a102f3d8c960624df031408bc5f0b7e7053f8bfc,8ba6121bc0a3268ab8d9b4b6a102f3d8c960624df031408bc5f0b7e7053f8bfc,true,true
773,val-000773,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,f3c3c100bf19e8d3e761f81f4a0a2b37cf812f09b9fc4adbc739e2b27c266d4e,,,false
774,val-000774,keep,present_in_legacy_filtered_derivative,345c6acbd9491ba677e209e162683c80ba99778e119b83123061cf16ed7518c7,345c6acbd9491ba677e209e162683c80ba99778e119b83123061cf16ed7518c7,true,true
775,val-000775,keep,present_in_legacy_filtered_derivative,c37ffc59db87d4344031941d36737effff8329cb4a8846d6818f31f6244ee0a4,c37ffc59db87d4344031941d36737effff8329cb4a8846d6818f31f6244ee0a4,true,true
776,val-000776,keep,present_in_legacy_filtered_derivative,545e9626d38336a62e0d259d6ae110468924a9c5edd4e3e2035e824b840f4945,545e9626d38336a62e0d259d6ae110468924a9c5edd4e3e2035e824b840f4945,true,true
777,val-000777,keep,present_in_legacy_filtered_derivative,b6991c2ff4153876233e6d71ea19a9c29bfdaac54acf6d865d79cc16fad5f4ed,b6991c2ff4153876233e6d71ea19a9c29bfdaac54acf6d865d79cc16fad5f4ed,true,true
778,val-000778,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,50a6fbabbd75db01493bbb82353b83612c0f7968724630e03ff30e577413cc2e,,,false
779,val-000779,keep,present_in_legacy_filtered_derivative,0676b85e1c12b4443bdc0e59405bdfca78013026a4d0dec3dc990c7fd09861b1,f6ed9555c1e101eba96eca45736479000ccfee652dab500e77783cf9e7e73910,false,true
780,val-000780,keep,present_in_legacy_filtered_derivative,81e0bdde77e5014efcd5cf340d46f08272416644809bcba16b6330d335247dab,81e0bdde77e5014efcd5cf340d46f08272416644809bcba16b6330d335247dab,true,true
781,val-000781,keep,present_in_legacy_filtered_derivative,66b1b97b4e837d87eff631d067f4024ed0bd4e49992870d30b7c9db809612823,66b1b97b4e837d87eff631d067f4024ed0bd4e49992870d30b7c9db809612823,true,true
782,val-000782,keep,present_in_legacy_filtered_derivative,023b2452416f6eb5ab32df5af5539d5bae41751226c971f5316c2e15ea723cd5,023b2452416f6eb5ab32df5af5539d5bae41751226c971f5316c2e15ea723cd5,true,true
783,val-000783,keep,present_in_legacy_filtered_derivative,f7ceadcf49d59e30924e159d9a4489487420eeedd7813a520abd5434c12bafee,f7ceadcf49d59e30924e159d9a4489487420eeedd7813a520abd5434c12bafee,true,true
784,val-000784,keep,present_in_legacy_filtered_derivative,d48747fe96f2dfe0dee4a7284e0be8f24d495f550f7a9c0819c0e74ea420aee8,d48747fe96f2dfe0dee4a7284e0be8f24d495f550f7a9c0819c0e74ea420aee8,true,true
785,val-000785,keep,present_in_legacy_filtered_derivative,58a2c89d3870d4f039c9d174dcdc94dfa8ac1d739bc14bbf6068f7fab7e4339d,58a2c89d3870d4f039c9d174dcdc94dfa8ac1d739bc14bbf6068f7fab7e4339d,true,true
786,val-000786,keep,present_in_legacy_filtered_derivative,4f44e8fdecc99d60906dc4592114afd325a1949e9705afc41a51a1a451bfab87,4f44e8fdecc99d60906dc4592114afd325a1949e9705afc41a51a1a451bfab87,true,true
787,val-000787,keep,present_in_legacy_filtered_derivative,3a2812187200ced48953912c6f350fa2c19768b1d58ce81a0a090357f7887b08,3a2812187200ced48953912c6f350fa2c19768b1d58ce81a0a090357f7887b08,true,true
788,val-000788,keep,present_in_legacy_filtered_derivative,b289e36b32bda3cf3e477c6eea15c05c4d3b6dd64349db0f5bad742951c1a12f,b289e36b32bda3cf3e477c6eea15c05c4d3b6dd64349db0f5bad742951c1a12f,true,true
789,val-000789,keep,present_in_legacy_filtered_derivative,dc24f221388accaae34c43611bfbacb417f243b7de17124b6f4833d9ecd8e144,dc24f221388accaae34c43611bfbacb417f243b7de17124b6f4833d9ecd8e144,true,true
790,val-000790,keep,present_in_legacy_filtered_derivative,ae84183b768cc32c5a685f14eb27084b808a2e3e9bed206bd422c89e8697b941,90bcef70384756433de17634cc36d1f01a3fcc0bbcf4a094fefe15f980ff2842,false,true
791,val-000791,keep,present_in_legacy_filtered_derivative,4578f0e0b3418e351ea91ff8d919f0ae6d10fc3d0fc78537eabd718c07b12224,4578f0e0b3418e351ea91ff8d919f0ae6d10fc3d0fc78537eabd718c07b12224,true,true
792,val-000792,keep,present_in_legacy_filtered_derivative,514671844780a9239b8035b0b8744dae688f7060fed3363821073e2ec6aa7ab5,514671844780a9239b8035b0b8744dae688f7060fed3363821073e2ec6aa7ab5,true,true
793,val-000793,keep,present_in_legacy_filtered_derivative,8c6866d9a7f409faf3650b1920cb62c338534e90bed3e999b66f3ae123ae01ba,8c6866d9a7f409faf3650b1920cb62c338534e90bed3e999b66f3ae123ae01ba,true,true
794,val-000794,keep,present_in_legacy_filtered_derivative,501afd248ffbdc24017cdc76abd8c43253f9ced47a1cb11425c6e80e8814bab0,501afd248ffbdc24017cdc76abd8c43253f9ced47a1cb11425c6e80e8814bab0,true,true
795,val-000795,keep,present_in_legacy_filtered_derivative,1d71f6704274e33bc3fc52cce69e5f9b719beaef8defa5f034a7c84c63e949d8,1d71f6704274e33bc3fc52cce69e5f9b719beaef8defa5f034a7c84c63e949d8,true,true
796,val-000796,keep,present_in_legacy_filtered_derivative,5b60ba3bd767e0c070365f2e4b2a5f80eee17dc517dbe2f08ac0e58b1f7503c9,5b60ba3bd767e0c070365f2e4b2a5f80eee17dc517dbe2f08ac0e58b1f7503c9,true,true
797,val-000797,keep,present_in_legacy_filtered_derivative,9c257e44dd73f01f9d07a71b97c67ec44a61b886910d3cfa1e6eac7ab6fc3103,9c257e44dd73f01f9d07a71b97c67ec44a61b886910d3cfa1e6eac7ab6fc3103,true,true
798,val-000798,keep,present_in_legacy_filtered_derivative,b7fe81398253d33de06b954b1062520a14daf1d55efe2d8f1565a7e15ee06cbd,b7fe81398253d33de06b954b1062520a14daf1d55efe2d8f1565a7e15ee06cbd,true,true
799,val-000799,keep,present_in_legacy_filtered_derivative,9877801f7d29ba8de319d1d789bf771c74c4703abba9045cb89a547c6d16c712,9877801f7d29ba8de319d1d789bf771c74c4703abba9045cb89a547c6d16c712,true,true
800,val-000800,keep,present_in_legacy_filtered_derivative,b58381379a978d10ad611ada9887bc79f10d2c76dcffc6a7abf705f7bc7cb566,b58381379a978d10ad611ada9887bc79f10d2c76dcffc6a7abf705f7bc7cb566,true,true
801,val-000801,keep,present_in_legacy_filtered_derivative,84450d6660d1c306f0cd7313b58b613a9011f9d1e9c0b51d401f626021e6c076,b801127eed53e045401178562151714b70977f414a918d355f49b775a3a96a29,false,true
802,val-000802,keep,present_in_legacy_filtered_derivative,53f4b10ff099231e06813ab99659fd3ca2580cc24511e10b2d5ddd60420aa92a,53f4b10ff099231e06813ab99659fd3ca2580cc24511e10b2d5ddd60420aa92a,true,true
803,val-000803,keep,present_in_legacy_filtered_derivative,6a310bc332c569e831eb293229e70459145b186858ae4e4e04f985af57852f21,6a310bc332c569e831eb293229e70459145b186858ae4e4e04f985af57852f21,true,true
804,val-000804,keep,present_in_legacy_filtered_derivative,59aaf75184e421ef1ca6990ca6fc90fa88a94bf13e8f674e22ff71f426222278,59aaf75184e421ef1ca6990ca6fc90fa88a94bf13e8f674e22ff71f426222278,true,true
805,val-000805,keep,present_in_legacy_filtered_derivative,da44173da0399c567d7ece5533defa498c7b963696c10f9956b385efb9277d3c,da44173da0399c567d7ece5533defa498c7b963696c10f9956b385efb9277d3c,true,true
806,val-000806,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,be346ef12b0bea48fb9df6f74ef5c8166c66f1b8969ef743631ad6fb720f5a55,,,false
807,val-000807,keep,present_in_legacy_filtered_derivative,c472a8bfe24d248e751459f375aa45e4625a16fc48f9d265230fa4244160761e,c472a8bfe24d248e751459f375aa45e4625a16fc48f9d265230fa4244160761e,true,true
808,val-000808,keep,present_in_legacy_filtered_derivative,2f042db8e1eb491f481847473b1230da0a2888ddc998633f0311532a2a8ba484,4afe2042043e3a6be444b78d03f63ac6c1da79d7e0d1f2329e6bd03d7bab60bb,false,true
809,val-000809,keep,present_in_legacy_filtered_derivative,fbfe42e6ae40bf9aeb61e7e668c746c00056b8f4b1b62b77292c411bad58b554,fbfe42e6ae40bf9aeb61e7e668c746c00056b8f4b1b62b77292c411bad58b554,true,true
810,val-000810,keep,present_in_legacy_filtered_derivative,10b14da518b34f2b68d18cf52638905feb29a7c3da09e0d15acd258bf47a0afc,10b14da518b34f2b68d18cf52638905feb29a7c3da09e0d15acd258bf47a0afc,true,true
811,val-000811,keep,present_in_legacy_filtered_derivative,47c7662259f6895454d2376444abbc37e88d5bef19f4a5998f74cd84b4917325,47c7662259f6895454d2376444abbc37e88d5bef19f4a5998f74cd84b4917325,true,true
812,val-000812,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,a59a4a3c0d9546846b41451652583367dc8b9ed54f81372b47f054fdb926089c,,,false
813,val-000813,keep,present_in_legacy_filtered_derivative,32b0a7ca821bae9084c50083c91835ff49b4858e92c5551582d7b0eacc1e61bd,32b0a7ca821bae9084c50083c91835ff49b4858e92c5551582d7b0eacc1e61bd,true,true
814,val-000814,keep,present_in_legacy_filtered_derivative,269056b11b191836014a5bee4fcef7ea51d522a82c1c4f42baf768f705aa2d43,269056b11b191836014a5bee4fcef7ea51d522a82c1c4f42baf768f705aa2d43,true,true
815,val-000815,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,c5099df4ac10eb233040043993c34d2e24d121e8c430cf60e6b1170e706abc1c,,,false
816,val-000816,keep,present_in_legacy_filtered_derivative,4a95e46222f293dde290d9526ea17de539fd67c13b7db3039a6b40d6fb664fc8,4a95e46222f293dde290d9526ea17de539fd67c13b7db3039a6b40d6fb664fc8,true,true
817,val-000817,keep,present_in_legacy_filtered_derivative,4360c8bce794398738ace416ba63f53270e98d80515d70fc452f957c2a938b14,4360c8bce794398738ace416ba63f53270e98d80515d70fc452f957c2a938b14,true,true
818,val-000818,keep,present_in_legacy_filtered_derivative,20c9ecad02dcfbdd95aafbc4b5b5aceb92d4b8b1ac69f7c62a4d6b4692f35e0f,20c9ecad02dcfbdd95aafbc4b5b5aceb92d4b8b1ac69f7c62a4d6b4692f35e0f,true,true
819,val-000819,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,33a92db3f674d5bb659cb89657b1e69e87533465b81154c2bc191bd5be82d31d,,,false
820,val-000820,keep,present_in_legacy_filtered_derivative,ef959a60f02e176565a2790cab6ac3304eefc2cb4f6b04fc8077778538d53117,ef959a60f02e176565a2790cab6ac3304eefc2cb4f6b04fc8077778538d53117,true,true
821,val-000821,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,b9a518080aa9aadc7606af83874390d4a9619ea78007c970a8a391a0af8011b1,,,false
822,val-000822,keep,present_in_legacy_filtered_derivative,650ca7b46149f2fcd459ac5797eebe25be04ca9e5d5d4e497d1c50a47b7ca221,650ca7b46149f2fcd459ac5797eebe25be04ca9e5d5d4e497d1c50a47b7ca221,true,true
823,val-000823,keep,present_in_legacy_filtered_derivative,537e8a54e8c1fd1ed9a8623ab7964069e047b4ef0f5fafc02060e5e01ec0b103,537e8a54e8c1fd1ed9a8623ab7964069e047b4ef0f5fafc02060e5e01ec0b103,true,true
824,val-000824,keep,present_in_legacy_filtered_derivative,74b26bb098511fbcb0f693eb79c4429e0f45c61ea7a2d26241ecd10a4637db66,74b26bb098511fbcb0f693eb79c4429e0f45c61ea7a2d26241ecd10a4637db66,true,true
825,val-000825,keep,present_in_legacy_filtered_derivative,75e4bec050bd50f786cec214efa028ae68a31900b274031ab0ef70bf38edd996,3039f184bde8bae61ba3f59a48659a4b4b829166149a4981d5cb8308d0193bed,false,true
826,val-000826,keep,present_in_legacy_filtered_derivative,7fdcbbcc0f384ad6801d0a95c2d2109989e26442a417bf5c1bd557fe9c92c89e,7fdcbbcc0f384ad6801d0a95c2d2109989e26442a417bf5c1bd557fe9c92c89e,true,true
827,val-000827,keep,present_in_legacy_filtered_derivative,bf621dc4fa6832681cd20de1482a0cfc2feec2504b33cc5add64c870393a6571,bf621dc4fa6832681cd20de1482a0cfc2feec2504b33cc5add64c870393a6571,true,true
828,val-000828,keep,present_in_legacy_filtered_derivative,9338daf26ad4bc786226e41e30ed3defa5b0374ee33afef31f3b5a05d72426d6,9338daf26ad4bc786226e41e30ed3defa5b0374ee33afef31f3b5a05d72426d6,true,true
829,val-000829,keep,present_in_legacy_filtered_derivative,4568b20a15c96f226b13dfef1edde89e5df8a593901478b1c43bb8a8fd5a6927,4568b20a15c96f226b13dfef1edde89e5df8a593901478b1c43bb8a8fd5a6927,true,true
830,val-000830,keep,present_in_legacy_filtered_derivative,6eae8375f2233c2da80af0b0596d0d4eeba77d9f76f9d4808def6b35fd5d0938,6eae8375f2233c2da80af0b0596d0d4eeba77d9f76f9d4808def6b35fd5d0938,true,true
831,val-000831,keep,present_in_legacy_filtered_derivative,2015e0faf814608ed237e1138218ec9eb185082c88dcc8f7d1d1dda4272522e2,2015e0faf814608ed237e1138218ec9eb185082c88dcc8f7d1d1dda4272522e2,true,true
832,val-000832,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,7974eb92966069693756e459c0712b56970ea416740cb5e1d83606ece605c8ea,,,false
833,val-000833,keep,present_in_legacy_filtered_derivative,c88fa374bee56620a32a278133400496c978b024b10a2c4d68333f20a3effe85,c88fa374bee56620a32a278133400496c978b024b10a2c4d68333f20a3effe85,true,true
834,val-000834,keep,present_in_legacy_filtered_derivative,ef9aa492b46ada93a63906e20acd63b8cf62c84396f8f712ce0aa205ad85eef8,ef9aa492b46ada93a63906e20acd63b8cf62c84396f8f712ce0aa205ad85eef8,true,true
835,val-000835,keep,present_in_legacy_filtered_derivative,397aa3d74f642098f8217c87658f3f0fdef19fea2a97bd2d6ae800f42e085023,397aa3d74f642098f8217c87658f3f0fdef19fea2a97bd2d6ae800f42e085023,true,true
836,val-000836,keep,present_in_legacy_filtered_derivative,8205fb315462431f874d34d7ff3db31f7a02e90cecd114234a138a50aec43896,8205fb315462431f874d34d7ff3db31f7a02e90cecd114234a138a50aec43896,true,true
837,val-000837,keep,present_in_legacy_filtered_derivative,74b1b1af52035d21b8b70106afe838e67d3abe8c06fde8e733f9141a5094034d,74b1b1af52035d21b8b70106afe838e67d3abe8c06fde8e733f9141a5094034d,true,true
838,val-000838,keep,present_in_legacy_filtered_derivative,ebbc664809b08d0ea4128480368bfd3fafcc9419f5c498c637f00c782113dbe5,ebbc664809b08d0ea4128480368bfd3fafcc9419f5c498c637f00c782113dbe5,true,true
839,val-000839,keep,present_in_legacy_filtered_derivative,d375608e4535a7117809cdc77cd9b2d598249faf6b6fb9a480c7c0d381483a03,d375608e4535a7117809cdc77cd9b2d598249faf6b6fb9a480c7c0d381483a03,true,true
840,val-000840,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,2c87ac5d26647c92d81a8a20dd85a38dfa17890b23c119cb3b42be72649f17f6,,,false
841,val-000841,keep,present_in_legacy_filtered_derivative,fc62af6cd91296bf0da1e67bce53ccf16dc08252c4302077283505298bc94ae6,fc62af6cd91296bf0da1e67bce53ccf16dc08252c4302077283505298bc94ae6,true,true
842,val-000842,keep,present_in_legacy_filtered_derivative,0483b55fd0d625932c6ecbf34e0941a5e39c42094f190a6a4c268c27b4a0b0c4,0483b55fd0d625932c6ecbf34e0941a5e39c42094f190a6a4c268c27b4a0b0c4,true,true
843,val-000843,keep,present_in_legacy_filtered_derivative,5ca4996c5239ff8568b105ef0e48f61fcaf5a42c1db1a323af845994e9951f39,5ca4996c5239ff8568b105ef0e48f61fcaf5a42c1db1a323af845994e9951f39,true,true
844,val-000844,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,236c0e9e8f0da4399101ffa57180c0bb13465139f0f604fa564bc74b1271c3a9,,,false
845,val-000845,keep,present_in_legacy_filtered_derivative,ce2ff2b11ba3e60715e923db76a80acd0a257f1074e9c65cf6d2e61114d70fcc,ce2ff2b11ba3e60715e923db76a80acd0a257f1074e9c65cf6d2e61114d70fcc,true,true
846,val-000846,keep,present_in_legacy_filtered_derivative,265bcf6576bb941c75786a50b871e83bcd145311dc2b945569a8c4024fb6e3c8,265bcf6576bb941c75786a50b871e83bcd145311dc2b945569a8c4024fb6e3c8,true,true
847,val-000847,keep,present_in_legacy_filtered_derivative,eb3932a902a8b00911815724a78b93c7e4b2bd598a6f9c4a3080dd4bad25c65d,eb3932a902a8b00911815724a78b93c7e4b2bd598a6f9c4a3080dd4bad25c65d,true,true
848,val-000848,keep,present_in_legacy_filtered_derivative,e861738e0c5013ff1ccce47d6b4858cc47e994db2ddf49eabc832a823562e562,e861738e0c5013ff1ccce47d6b4858cc47e994db2ddf49eabc832a823562e562,true,true
849,val-000849,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,5f37b116264a3d324aed3ee6cc9c26d36cac436e8612b18b96e2e04aed3ae708,,,false
850,val-000850,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,4da6190b75cd5763528b9ecc37580d8f47ccffa87d9a75ed9db5ff8513be69e7,,,false
851,val-000851,keep,present_in_legacy_filtered_derivative,b5924ca95c10aa79c87777ffccdde2408c08165a14826be4178f12ddddd284f2,b5924ca95c10aa79c87777ffccdde2408c08165a14826be4178f12ddddd284f2,true,true
852,val-000852,keep,present_in_legacy_filtered_derivative,6470f10542db0bde07e7cf3bb2a129d6157c7b0241b00b39c2dbf7061b1d3852,6470f10542db0bde07e7cf3bb2a129d6157c7b0241b00b39c2dbf7061b1d3852,true,true
853,val-000853,keep,present_in_legacy_filtered_derivative,876c3b1acc0a616e8a232898a409a54b637372f895b014c82b156c23ed0ac1a0,789763e2a62ce3166799808a9248d8ed7b8ade7bf5c8737b5b6e0a0f15346f56,false,true
854,val-000854,keep,present_in_legacy_filtered_derivative,9a46871dfb4211fc74d6604c8310e514aaf5426d39ef82fa87c702ecfdb18606,9a46871dfb4211fc74d6604c8310e514aaf5426d39ef82fa87c702ecfdb18606,true,true
855,val-000855,keep,present_in_legacy_filtered_derivative,02a00ad12771babccec508e525fc2e720534e22d8e8330c7364e63e82eb83afe,02a00ad12771babccec508e525fc2e720534e22d8e8330c7364e63e82eb83afe,true,true
856,val-000856,keep,present_in_legacy_filtered_derivative,057f0b5e0ab277036a6371c7e3cc35c65f85176b0de92509e509a81b128a33f2,057f0b5e0ab277036a6371c7e3cc35c65f85176b0de92509e509a81b128a33f2,true,true
857,val-000857,keep,present_in_legacy_filtered_derivative,e3548d3a97aafd2b2d5c3e3f43099e1bb31c5544ad1d3faf15b7eb4e0236c3d5,e3548d3a97aafd2b2d5c3e3f43099e1bb31c5544ad1d3faf15b7eb4e0236c3d5,true,true
858,val-000858,keep,present_in_legacy_filtered_derivative,6b89af298573699de7e42ad11237977a9f125f6069d60f207545254c91acd849,6b89af298573699de7e42ad11237977a9f125f6069d60f207545254c91acd849,true,true
859,val-000859,keep,present_in_legacy_filtered_derivative,909251097d0c9a6acdc059783421fc183285b81892479b55c2ae29098175aa2c,909251097d0c9a6acdc059783421fc183285b81892479b55c2ae29098175aa2c,true,true
860,val-000860,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,6ce012fd1056714b493ab0a7b473923e52b597bdb7cde60a0d97ef6f54e60c4d,,,false
861,val-000861,keep,present_in_legacy_filtered_derivative,b68a6e457b70b5f1e1a3cf457f5ba0f0b550cd2a8fdc527d50ce5fe33d70d944,b68a6e457b70b5f1e1a3cf457f5ba0f0b550cd2a8fdc527d50ce5fe33d70d944,true,true
862,val-000862,keep,present_in_legacy_filtered_derivative,7818efa04c2fc8ce95f596eacf146482a7439ceb7a3e571bdfb13b09f8a616d0,7818efa04c2fc8ce95f596eacf146482a7439ceb7a3e571bdfb13b09f8a616d0,true,true
863,val-000863,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,a00b8063836dc0d79d13e10df507415ba12e74b2f7c76358df0954807ebcd653,,,false
864,val-000864,keep,present_in_legacy_filtered_derivative,424006627c5c431e070b0083d371c82466d076cbf74b37916c929ac0475af506,424006627c5c431e070b0083d371c82466d076cbf74b37916c929ac0475af506,true,true
865,val-000865,keep,present_in_legacy_filtered_derivative,df9af8a321516208b329d6aea7e7e313cda29ccc9e67811a8b20ac10ca2b1b46,df9af8a321516208b329d6aea7e7e313cda29ccc9e67811a8b20ac10ca2b1b46,true,true
866,val-000866,keep,present_in_legacy_filtered_derivative,cde25384990aeee6f5a58348cbf7e2e7a291a371c5ca27467f22815d5482e981,cde25384990aeee6f5a58348cbf7e2e7a291a371c5ca27467f22815d5482e981,true,true
867,val-000867,keep,present_in_legacy_filtered_derivative,50e25e96d5eebe283236941845b09f9d02789ffb9a9b8edd1537761c48a38091,50e25e96d5eebe283236941845b09f9d02789ffb9a9b8edd1537761c48a38091,true,true
868,val-000868,keep,present_in_legacy_filtered_derivative,81a7a679bfa41f1fb15bbc0e79907f06dc7af43fd1bf2c73eaead790cdd51324,81a7a679bfa41f1fb15bbc0e79907f06dc7af43fd1bf2c73eaead790cdd51324,true,true
869,val-000869,keep,present_in_legacy_filtered_derivative,dce85ec3805eb48fe2315148f00f345a228a498f605e2802fd04b552eda8428a,7690786122f543553cf57a2d6a324078dd55b62037397c8dfb9d4b4acc83c51f,false,true
870,val-000870,keep,present_in_legacy_filtered_derivative,72415cd6cf8ec3a47a41a5433b7c1d302f99b3cce93d6d9ea1ee468004dc61e2,72415cd6cf8ec3a47a41a5433b7c1d302f99b3cce93d6d9ea1ee468004dc61e2,true,true
871,val-000871,keep,present_in_legacy_filtered_derivative,4dc842cc4a2eedc414fa0ebaedf3697cf8c1fe2cbc02dc56b9276a98c92e172c,4dc842cc4a2eedc414fa0ebaedf3697cf8c1fe2cbc02dc56b9276a98c92e172c,true,true
872,val-000872,keep,present_in_legacy_filtered_derivative,107c64b73250488dc86e6457d60b957b65eded49945ead47d3c1a94549741ff3,107c64b73250488dc86e6457d60b957b65eded49945ead47d3c1a94549741ff3,true,true
873,val-000873,keep,present_in_legacy_filtered_derivative,bdb65ca3df32a7fec1abf525913bfe6b71e3a73a6e7133447449447834464085,bdb65ca3df32a7fec1abf525913bfe6b71e3a73a6e7133447449447834464085,true,true
874,val-000874,keep,present_in_legacy_filtered_derivative,e1fd6b4fe7daee62f3575ee041bf9ae415f227eabf19f8099a3cea67ee33fd1f,e1fd6b4fe7daee62f3575ee041bf9ae415f227eabf19f8099a3cea67ee33fd1f,true,true
875,val-000875,keep,present_in_legacy_filtered_derivative,4ba473f00c2f4b5bdda815ab2ce0ec413985b2e5e73d87153b1b8ecd543c7689,4ba473f00c2f4b5bdda815ab2ce0ec413985b2e5e73d87153b1b8ecd543c7689,true,true
876,val-000876,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,47ba6ec9d56aeeb3c92ba31796652db8b12b6a17115773d82920c7946a321141,,,false
877,val-000877,keep,present_in_legacy_filtered_derivative,633b85e474b747b99c03dccfef5cdf8e443c12b27bcf3d1cacab92fa2e40116e,633b85e474b747b99c03dccfef5cdf8e443c12b27bcf3d1cacab92fa2e40116e,true,true
878,val-000878,keep,present_in_legacy_filtered_derivative,95642618b6d5d335511a7825e164c6d2ceaf6b57e2701ff8ea4cbf3980b73dde,95642618b6d5d335511a7825e164c6d2ceaf6b57e2701ff8ea4cbf3980b73dde,true,true
