row_number,id,source,source_row_idx,answer_type,final_answer,included,quality_tier,quality_score,f1_candidate,primary_exclusion_reason,exclusion_reasons,quality_flags,schema_valid,schema_errors,id_unique,id_provenance_consistent,messages_consistent,assistant_solution_consistent,last_final_line_consistent,solution_nonempty,solution_word_count,solution_char_count,length_band,problem_dependency_detected,tool_dependency_detected,truncation_detected,self_contradiction_detected,verifier_status,verifier_checked_equations,verifier_not_checked_expressions,verifier_failed_equations,verifier_coverage,manual_review_scope,manual_verdict,manual_error_type,manual_notes
46975,omi2-000050314,augmented_math,50314,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,420,2116,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
46976,omi2-000047620,augmented_math,47620,integer,625,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,304,1481,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
46977,omi2-000038153,augmented_math,38153,fraction,3/5,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,76,464,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
46978,omi2-000061817,augmented_math,61817,fraction,31/120,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,263,1452,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
46979,omi2-000033658,augmented_math,33658,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,242,1317,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
46980,omi2-000042238,augmented_math,42238,integer,147,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,184,824,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
46981,omi2-000041072,augmented_math,41072,fraction,25/3,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,101,577,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
46982,omi2-000043177,augmented_math,43177,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,121,668,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
46983,omi2-000043052,augmented_gsm8k,43052,integer,15,true,low,3,false,,,verifier:not_checked,true,,true,true,true,true,true,true,59,319,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
46984,omi2-000043556,augmented_math,43556,fraction,25/12,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,450,2690,preferred,false,false,false,false,not_checked,0,18,0,0.000000,,,,
46985,omi2-000016608,augmented_math,16608,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,158,838,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
46986,omi2-000026209,augmented_math,26209,integer,29,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,153,716,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
46987,omi2-000053871,augmented_math,53871,integer,7,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,381,1857,preferred,false,false,false,false,not_checked,0,15,0,0.000000,,,,
46988,omi2-000057251,augmented_math,57251,integer,16,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,517,2478,acceptable,false,false,false,false,not_checked,0,5,0,0.000000,,,,
46989,omi2-000005460,augmented_math,5460,decimal,0.411,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,214,1215,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
46990,omi2-000059293,augmented_math,59293,integer,100,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,206,1194,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
46991,omi2-000035216,augmented_math,35216,integer,9,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,106,966,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
46992,omi2-000063334,augmented_math,63334,integer,30,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,314,1410,preferred,false,false,false,false,not_checked,0,15,0,0.000000,,,,
46993,omi2-000008868,augmented_math,8868,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,201,1130,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
46994,omi2-000001642,augmented_gsm8k,1642,integer,48,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,64,289,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
46995,omi2-000028702,augmented_math,28702,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,290,1521,preferred,false,false,false,false,not_checked,0,11,0,0.000000,,,,
46996,omi2-000058374,augmented_math,58374,integer,0,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,503,2412,acceptable,false,false,false,false,not_checked,0,19,0,0.000000,,,,
46997,omi2-000011087,augmented_math,11087,integer,189,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,108,429,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
46998,omi2-000032794,augmented_math,32794,fraction,168/1001,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,221,1266,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
46999,omi2-000045468,augmented_math,45468,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,352,1863,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
47000,omi2-000005332,augmented_math,5332,integer,0,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,50,204,acceptable,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47001,omi2-000061072,augmented_math,61072,integer,30,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,226,1447,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47002,omi2-000051784,augmented_math,51784,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,202,931,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47003,omi2-000027324,augmented_math,27324,fraction,1/8,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,172,964,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47004,omi2-000051711,augmented_math,51711,fraction,1/2,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,174,944,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47005,omi2-000040176,augmented_math,40176,integer,9,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,116,632,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47006,omi2-000027299,augmented_math,27299,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,300,1427,preferred,false,false,false,false,not_checked,0,16,0,0.000000,,,,
47007,omi2-000055629,augmented_gsm8k,55629,integer,39,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,64,301,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47008,omi2-000013721,augmented_math,13721,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,108,519,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
47009,omi2-000062983,augmented_math,62983,integer,-306,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,184,956,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47010,omi2-000044270,augmented_math,44270,integer,14,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,292,1463,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47011,omi2-000000115,augmented_math,115,integer,45,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,229,1024,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47012,omi2-000018104,augmented_math,18104,integer,125,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,175,723,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47013,omi2-000020825,augmented_math,20825,integer,4,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,558,2952,acceptable,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47014,omi2-000033668,augmented_math,33668,fraction,5/26,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,102,529,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47015,omi2-000032761,augmented_math,32761,integer,15,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,86,402,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47016,omi2-000049296,augmented_math,49296,integer,-7,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,196,1030,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47017,omi2-000065211,augmented_math,65211,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,66,301,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47018,omi2-000002509,augmented_math,2509,integer,25,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,95,465,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47019,omi2-000003176,augmented_math,3176,integer,78,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,118,563,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47020,omi2-000037268,augmented_math,37268,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,148,801,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47021,omi2-000037165,augmented_math,37165,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,124,689,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47022,omi2-000035484,augmented_math,35484,decimal,24.916666666666668,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,129,608,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47023,omi2-000011420,augmented_math,11420,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,335,1655,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
47024,omi2-000034756,augmented_math,34756,fraction,11/8,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,191,1529,preferred,false,false,false,false,not_checked,0,13,0,0.000000,,,,
47025,omi2-000039282,augmented_gsm8k,39282,integer,0,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,138,711,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47026,omi2-000020464,augmented_math,20464,fraction,1/2,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,204,1138,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47027,omi2-000060447,augmented_math,60447,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,159,1035,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47028,omi2-000002147,augmented_math,2147,fraction,40/81,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,70,665,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47029,omi2-000017908,augmented_math,17908,integer,27,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,99,510,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47030,omi2-000034041,augmented_math,34041,integer,10,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,317,1463,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
47031,omi2-000000837,augmented_math,837,integer,1,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,545,2760,acceptable,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47032,omi2-000003718,augmented_math,3718,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,420,2289,preferred,false,false,false,false,not_checked,0,15,0,0.000000,,,,
47033,omi2-000003874,augmented_math,3874,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,364,1970,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
47034,omi2-000057781,gsm8k,57781,integer,53,true,medium,5,false,,,verifier:not_checked,true,,true,true,true,true,true,true,99,522,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47035,omi2-000037829,augmented_math,37829,integer,11,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,325,1825,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47036,omi2-000057024,augmented_math,57024,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,299,1488,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
47037,omi2-000044378,augmented_math,44378,decimal,5.7,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,145,827,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47038,omi2-000014546,augmented_math,14546,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,244,1276,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47039,omi2-000054230,augmented_math,54230,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,282,1534,preferred,false,false,false,false,not_checked,0,14,0,0.000000,,,,
47040,omi2-000057618,augmented_math,57618,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,402,2215,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47041,omi2-000032931,augmented_math,32931,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,213,973,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
47042,omi2-000053837,augmented_gsm8k,53837,integer,0,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,156,759,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
47043,omi2-000035369,augmented_math,35369,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,189,989,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47044,omi2-000005634,augmented_gsm8k,5634,integer,30,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,136,629,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47045,omi2-000021223,augmented_math,21223,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,190,804,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
47046,omi2-000056150,augmented_math,56150,integer,12,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,208,1088,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
47047,omi2-000010279,augmented_math,10279,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,198,1085,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47048,omi2-000052175,augmented_math,52175,fraction,2772/44275,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,344,1833,preferred,false,false,false,false,not_checked,0,13,0,0.000000,,,,
47049,omi2-000003218,augmented_math,3218,integer,-1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,119,485,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47050,omi2-000019523,augmented_gsm8k,19523,integer,540,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,135,643,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47051,omi2-000049257,augmented_math,49257,integer,77,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,187,977,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47052,omi2-000047540,gsm8k,47540,integer,179,true,medium,5,false,,,verifier:not_checked,true,,true,true,true,true,true,true,94,409,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47053,omi2-000042591,augmented_math,42591,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,296,1546,preferred,false,false,false,false,not_checked,0,18,0,0.000000,,,,
47054,omi2-000010493,augmented_math,10493,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,268,1320,preferred,false,false,false,false,not_checked,0,14,0,0.000000,,,,
47055,omi2-000014283,augmented_math,14283,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,193,882,preferred,false,false,false,false,not_checked,0,11,0,0.000000,,,,
47056,omi2-000056180,augmented_math,56180,integer,14,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,40,191,acceptable,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47057,omi2-000028219,augmented_math,28219,fraction,4651/7776,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer|final_marker_inside_solution,verifier:not_checked,true,,true,true,true,true,true,true,214,1241,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47058,omi2-000053644,augmented_math,53644,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,205,1128,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47059,omi2-000053435,augmented_gsm8k,53435,integer,275,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,214,1059,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47060,omi2-000048489,augmented_math,48489,integer,26,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,381,2209,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47061,omi2-000014522,augmented_gsm8k,14522,integer,50,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,76,447,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47062,omi2-000001864,augmented_math,1864,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,411,1723,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47063,omi2-000014020,augmented_math,14020,integer,8874,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,107,635,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47064,omi2-000019711,augmented_math,19711,integer,523598,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,169,1059,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47065,omi2-000010578,augmented_math,10578,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,334,2059,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47066,omi2-000011550,augmented_math,11550,integer,30,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,159,877,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47067,omi2-000062266,augmented_math,62266,integer,45,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,80,411,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47068,omi2-000010651,augmented_gsm8k,10651,decimal,5.18,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,99,501,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47069,omi2-000022468,augmented_math,22468,integer,10,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,89,487,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47070,omi2-000025694,augmented_gsm8k,25694,integer,6,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,72,309,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47071,omi2-000050198,augmented_math,50198,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,334,1819,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47072,omi2-000044359,augmented_math,44359,integer,3,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,460,2366,acceptable,false,false,false,false,not_checked,0,14,0,0.000000,,,,
47073,omi2-000044279,augmented_math,44279,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,135,610,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47074,omi2-000050730,augmented_math,50730,integer,10,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,457,2180,acceptable,false,false,false,false,not_checked,0,9,0,0.000000,,,,
47075,omi2-000047100,augmented_math,47100,integer,32767,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,89,507,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47076,omi2-000022743,augmented_math,22743,integer,1609,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,159,862,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47077,omi2-000011081,augmented_math,11081,integer,117288381359406970984270,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,245,1345,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47078,omi2-000014016,gsm8k,14016,integer,21,true,medium,5,false,,,verifier:not_checked,true,,true,true,true,true,true,true,80,343,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47079,omi2-000034213,math,34213,integer,103,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,46,243,acceptable,false,false,false,false,not_checked,0,0,0,0.000000,,,,
47080,omi2-000003591,augmented_math,3591,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,162,823,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47081,omi2-000034062,augmented_math,34062,integer,27,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,75,394,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47082,omi2-000019574,augmented_math,19574,integer,25,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,145,583,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47083,omi2-000020380,augmented_math,20380,decimal,0.31,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,220,1186,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47084,omi2-000010821,augmented_gsm8k,10821,integer,376,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,166,867,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47085,omi2-000006696,augmented_math,6696,integer,16,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,107,507,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47086,omi2-000055815,augmented_math,55815,integer,209,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,261,1248,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
47087,omi2-000035506,augmented_math,35506,integer,32000,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,137,827,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47088,omi2-000062181,augmented_math,62181,integer,673,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,352,1995,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47089,omi2-000041523,augmented_math,41523,integer,-160,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,359,1850,preferred,false,false,false,false,not_checked,0,25,0,0.000000,,,,
47090,omi2-000049961,augmented_math,49961,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,427,2087,preferred,false,false,false,false,not_checked,0,23,0,0.000000,,,,
47091,omi2-000048254,augmented_math,48254,integer,444444,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,190,877,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
47092,omi2-000051052,augmented_math,51052,integer,48,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,180,841,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47093,omi2-000045882,augmented_math,45882,integer,25,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,400,1994,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
47094,omi2-000004892,augmented_math,4892,fraction,40/81,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,107,618,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47095,omi2-000041978,augmented_math,41978,integer,54,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,398,1875,preferred,false,false,false,false,not_checked,0,15,0,0.000000,,,,
47096,omi2-000010900,augmented_math,10900,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,197,1090,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47097,omi2-000029352,augmented_math,29352,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,147,920,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47098,omi2-000050163,augmented_math,50163,fraction,1/472,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,210,1173,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47099,omi2-000000542,augmented_math,542,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,447,2612,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47100,omi2-000030343,augmented_math,30343,integer,504,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,286,1862,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
47101,omi2-000027382,augmented_math,27382,integer,11,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,141,780,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
47102,omi2-000002657,augmented_math,2657,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,355,2187,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47103,omi2-000051684,augmented_math,51684,integer,250,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,99,515,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47104,omi2-000020977,augmented_math,20977,integer,1275,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,273,1435,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47105,omi2-000044429,augmented_math,44429,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,136,660,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
47106,omi2-000005295,augmented_math,5295,integer,1111,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,314,1573,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
47107,omi2-000006093,augmented_math,6093,decimal,32.4,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,96,441,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47108,omi2-000044650,augmented_math,44650,fraction,1859/216580,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,53,393,acceptable,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47109,omi2-000026406,augmented_gsm8k,26406,integer,110,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,91,482,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47110,omi2-000034801,augmented_math,34801,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,190,966,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
